user_id,name,email,signup_date,country,device,transaction_id,amount,payment_method,payment_status,transaction_time,event_id,event_type,event_time,product_id,product_name,category,price
U380,"Neha Patel",user380@gmail.com,2023-02-15,us,android,T1750,18,"net banking",failed,2023-05-13,E782,login,2023-09-08,P0,Unknown,unknown,0
U380,"Neha Patel",user380@gmail.com,2023-02-15,us,android,T207,15,"debit card",success,2023-09-28,E3880,purchase,2023-01-07,P1,"Free Plan",subscription,0
U380,"Neha Patel",user380@gmail.com,2023-02-15,us,android,T207,15,"debit card",success,2023-09-28,E3599,add_to_cart,2023-08-16,P5,"Analytics Dashboard",feature,15
U380,"Neha Patel",user380@gmail.com,2023-02-15,us,android,T207,15,"debit card",success,2023-09-28,E2944,click,2023-09-08,P5,"Analytics Dashboard",feature,15
U380,"Neha Patel",user380@gmail.com,2023-02-15,us,android,T207,15,"debit card",success,2023-09-28,E2943,click,2023-03-04,P2,"Basic Plan",subscription,10
U380,"Neha Patel",user380@gmail.com,2023-02-15,us,android,T207,15,"debit card",success,2023-09-28,E1849,view,2023-03-04,P7,"CRM Tool",feature,20
U380,"Neha Patel",user380@gmail.com,2023-02-15,us,android,T207,15,"debit card",success,2023-09-28,E1848,view,2023-01-11,P6,"Email Automation",feature,12
U380,"Neha Patel",user380@gmail.com,2023-02-15,us,android,T207,15,"debit card",success,2023-09-28,E783,login,2023-11-24,P9,"Mobile App",platform,0
U380,"Neha Patel",user380@gmail.com,2023-02-15,us,android,T207,15,"debit card",success,2023-09-28,E782,login,2023-09-08,P0,Unknown,unknown,0
U381,"Karan Mehta",user381@gmail.com,2023-02-26,unknown,unknown,T1958,20,"net banking",success,2023-07-13,E3694,add_to_cart,2023-04-14,P10,"API Access",platform,18
U381,"Karan Mehta",user381@gmail.com,2023-02-26,unknown,unknown,T1958,20,"net banking",success,2023-07-13,E3344,click,2023-07-22,P9,"Mobile App",platform,0
U381,"Karan Mehta",user381@gmail.com,2023-02-26,unknown,unknown,T1958,20,"net banking",success,2023-07-13,E3343,click,2023-10-14,P10,"API Access",platform,18
U381,"Karan Mehta",user381@gmail.com,2023-02-26,unknown,unknown,T1958,20,"net banking",success,2023-07-13,E2467,view,2023-08-21,P8,"AI Insights",feature,30
U381,"Karan Mehta",user381@gmail.com,2023-02-26,unknown,unknown,T1958,20,"net banking",success,2023-07-13,E785,login,2023-07-20,P10,"API Access",platform,18
U381,"Karan Mehta",user381@gmail.com,2023-02-26,unknown,unknown,T1958,20,"net banking",success,2023-07-13,E784,login,2023-07-18,P10,"API Access",platform,18
U381,"Karan Mehta",user381@gmail.com,2023-02-26,unknown,unknown,T761,0,"no payment",success,2023-09-09,E3694,add_to_cart,2023-04-14,P10,"API Access",platform,18
U381,"Karan Mehta",user381@gmail.com,2023-02-26,unknown,unknown,T761,0,"no payment",success,2023-09-09,E3344,click,2023-07-22,P9,"Mobile App",platform,0
U381,"Karan Mehta",user381@gmail.com,2023-02-26,unknown,unknown,T761,0,"no payment",success,2023-09-09,E3343,click,2023-10-14,P10,"API Access",platform,18
U381,"Karan Mehta",user381@gmail.com,2023-02-26,unknown,unknown,T761,0,"no payment",success,2023-09-09,E2467,view,2023-08-21,P8,"AI Insights",feature,30
U381,"Karan Mehta",user381@gmail.com,2023-02-26,unknown,unknown,T761,0,"no payment",success,2023-09-09,E785,login,2023-07-20,P10,"API Access",platform,18
U381,"Karan Mehta",user381@gmail.com,2023-02-26,unknown,unknown,T761,0,"no payment",success,2023-09-09,E784,login,2023-07-18,P10,"API Access",platform,18
U381,"Karan Mehta",user381@gmail.com,2023-02-26,unknown,unknown,T729,18,upi,failed,2023-06-11,E3694,add_to_cart,2023-04-14,P10,"API Access",platform,18
U381,"Karan Mehta",user381@gmail.com,2023-02-26,unknown,unknown,T729,18,upi,failed,2023-06-11,E3344,click,2023-07-22,P9,"Mobile App",platform,0
U381,"Karan Mehta",user381@gmail.com,2023-02-26,unknown,unknown,T729,18,upi,failed,2023-06-11,E3343,click,2023-10-14,P10,"API Access",platform,18
U381,"Karan Mehta",user381@gmail.com,2023-02-26,unknown,unknown,T729,18,upi,failed,2023-06-11,E2467,view,2023-08-21,P8,"AI Insights",feature,30
U381,"Karan Mehta",user381@gmail.com,2023-02-26,unknown,unknown,T729,18,upi,failed,2023-06-11,E785,login,2023-07-20,P10,"API Access",platform,18
U381,"Karan Mehta",user381@gmail.com,2023-02-26,unknown,unknown,T729,18,upi,failed,2023-06-11,E784,login,2023-07-18,P10,"API Access",platform,18
U382,"Isha Patel",user382@gmail.com,2023-01-17,india,ios,T1940,0,"net banking",success,2023-03-18,E2604,view,2023-09-12,P2,"Basic Plan",subscription,10
U382,"Isha Patel",user382@gmail.com,2023-01-17,india,ios,T1940,0,"net banking",success,2023-03-18,E788,login,2023-03-30,P10,"API Access",platform,18
U382,"Isha Patel",user382@gmail.com,2023-01-17,india,ios,T1940,0,"net banking",success,2023-03-18,E787,login,2023-08-23,P6,"Email Automation",feature,12
U382,"Isha Patel",user382@gmail.com,2023-01-17,india,ios,T1940,0,"net banking",success,2023-03-18,E786,login,2023-06-28,P2,"Basic Plan",subscription,10
U382,"Isha Patel",user382@gmail.com,2023-01-17,india,ios,T1633,15,"no payment",success,2023-09-18,E2604,view,2023-09-12,P2,"Basic Plan",subscription,10
U382,"Isha Patel",user382@gmail.com,2023-01-17,india,ios,T1633,15,"no payment",success,2023-09-18,E788,login,2023-03-30,P10,"API Access",platform,18
U382,"Isha Patel",user382@gmail.com,2023-01-17,india,ios,T1633,15,"no payment",success,2023-09-18,E787,login,2023-08-23,P6,"Email Automation",feature,12
U382,"Isha Patel",user382@gmail.com,2023-01-17,india,ios,T1633,15,"no payment",success,2023-09-18,E786,login,2023-06-28,P2,"Basic Plan",subscription,10
U383,"Karan Mehta",user383@gmail.com,2023-05-27,unknown,ios,T1785,10,"credit card",failed,2023-03-27,E3126,click,2023-03-28,P5,"Analytics Dashboard",feature,15
U383,"Karan Mehta",user383@gmail.com,2023-05-27,unknown,ios,T1785,10,"credit card",failed,2023-03-27,E2039,view,2023-10-09,P7,"CRM Tool",feature,20
U383,"Karan Mehta",user383@gmail.com,2023-05-27,unknown,ios,T1785,10,"credit card",failed,2023-03-27,E791,login,2023-03-10,P0,Unknown,unknown,0
U383,"Karan Mehta",user383@gmail.com,2023-05-27,unknown,ios,T1785,10,"credit card",failed,2023-03-27,E790,login,2023-02-13,P10,"API Access",platform,18
U383,"Karan Mehta",user383@gmail.com,2023-05-27,unknown,ios,T1785,10,"credit card",failed,2023-03-27,E789,login,2023-11-11,P5,"Analytics Dashboard",feature,15
U383,"Karan Mehta",user383@gmail.com,2023-05-27,unknown,ios,T1327,10,"net banking",success,2023-06-01,E3126,click,2023-03-28,P5,"Analytics Dashboard",feature,15
U383,"Karan Mehta",user383@gmail.com,2023-05-27,unknown,ios,T1327,10,"net banking",success,2023-06-01,E2039,view,2023-10-09,P7,"CRM Tool",feature,20
U383,"Karan Mehta",user383@gmail.com,2023-05-27,unknown,ios,T1327,10,"net banking",success,2023-06-01,E791,login,2023-03-10,P0,Unknown,unknown,0
U383,"Karan Mehta",user383@gmail.com,2023-05-27,unknown,ios,T1327,10,"net banking",success,2023-06-01,E790,login,2023-02-13,P10,"API Access",platform,18
U383,"Karan Mehta",user383@gmail.com,2023-05-27,unknown,ios,T1327,10,"net banking",success,2023-06-01,E789,login,2023-11-11,P5,"Analytics Dashboard",feature,15
U383,"Karan Mehta",user383@gmail.com,2023-05-27,unknown,ios,T617,10,upi,success,2023-05-07,E3126,click,2023-03-28,P5,"Analytics Dashboard",feature,15
U383,"Karan Mehta",user383@gmail.com,2023-05-27,unknown,ios,T617,10,upi,success,2023-05-07,E2039,view,2023-10-09,P7,"CRM Tool",feature,20
U383,"Karan Mehta",user383@gmail.com,2023-05-27,unknown,ios,T617,10,upi,success,2023-05-07,E791,login,2023-03-10,P0,Unknown,unknown,0
U383,"Karan Mehta",user383@gmail.com,2023-05-27,unknown,ios,T617,10,upi,success,2023-05-07,E790,login,2023-02-13,P10,"API Access",platform,18
U383,"Karan Mehta",user383@gmail.com,2023-05-27,unknown,ios,T617,10,upi,success,2023-05-07,E789,login,2023-11-11,P5,"Analytics Dashboard",feature,15
U383,"Karan Mehta",user383@gmail.com,2023-05-27,unknown,ios,T226,20,"no payment",success,2023-09-19,E3126,click,2023-03-28,P5,"Analytics Dashboard",feature,15
U383,"Karan Mehta",user383@gmail.com,2023-05-27,unknown,ios,T226,20,"no payment",success,2023-09-19,E2039,view,2023-10-09,P7,"CRM Tool",feature,20
U383,"Karan Mehta",user383@gmail.com,2023-05-27,unknown,ios,T226,20,"no payment",success,2023-09-19,E791,login,2023-03-10,P0,Unknown,unknown,0
U383,"Karan Mehta",user383@gmail.com,2023-05-27,unknown,ios,T226,20,"no payment",success,2023-09-19,E790,login,2023-02-13,P10,"API Access",platform,18
U383,"Karan Mehta",user383@gmail.com,2023-05-27,unknown,ios,T226,20,"no payment",success,2023-09-19,E789,login,2023-11-11,P5,"Analytics Dashboard",feature,15
U384,"Priya Verma",user384@gmail.com,2023-06-25,india,web,T1843,30,upi,success,2023-10-29,E2764,view,2023-06-30,P3,"Pro Plan",subscription,25
U384,"Priya Verma",user384@gmail.com,2023-06-25,india,web,T1843,30,upi,success,2023-10-29,E2763,view,2023-01-25,P5,"Analytics Dashboard",feature,15
U384,"Priya Verma",user384@gmail.com,2023-06-25,india,web,T1843,30,upi,success,2023-10-29,E793,login,2023-03-01,P5,"Analytics Dashboard",feature,15
U384,"Priya Verma",user384@gmail.com,2023-06-25,india,web,T1843,30,upi,success,2023-10-29,E792,login,2023-05-03,P2,"Basic Plan",subscription,10
U384,"Priya Verma",user384@gmail.com,2023-06-25,india,web,T260,0,upi,failed,2023-04-07,E2764,view,2023-06-30,P3,"Pro Plan",subscription,25
U384,"Priya Verma",user384@gmail.com,2023-06-25,india,web,T260,0,upi,failed,2023-04-07,E2763,view,2023-01-25,P5,"Analytics Dashboard",feature,15
U384,"Priya Verma",user384@gmail.com,2023-06-25,india,web,T260,0,upi,failed,2023-04-07,E793,login,2023-03-01,P5,"Analytics Dashboard",feature,15
U384,"Priya Verma",user384@gmail.com,2023-06-25,india,web,T260,0,upi,failed,2023-04-07,E792,login,2023-05-03,P2,"Basic Plan",subscription,10
U385,"Karan Singh",user385@gmail.com,2023-04-08,us,ios,T228,0,"no payment",success,2023-02-24,E3791,add_to_cart,2023-08-23,P4,"Enterprise Plan",subscription,60
U385,"Karan Singh",user385@gmail.com,2023-04-08,us,ios,T228,0,"no payment",success,2023-02-24,E3205,click,2023-01-24,P7,"CRM Tool",feature,20
U385,"Karan Singh",user385@gmail.com,2023-04-08,us,ios,T228,0,"no payment",success,2023-02-24,E3204,click,2023-04-04,P3,"Pro Plan",subscription,25
U385,"Karan Singh",user385@gmail.com,2023-04-08,us,ios,T228,0,"no payment",success,2023-02-24,E2379,view,2023-08-25,P8,"AI Insights",feature,30
U385,"Karan Singh",user385@gmail.com,2023-04-08,us,ios,T228,0,"no payment",success,2023-02-24,E2378,view,2023-06-29,P2,"Basic Plan",subscription,10
U385,"Karan Singh",user385@gmail.com,2023-04-08,us,ios,T228,0,"no payment",success,2023-02-24,E794,login,2023-12-22,P6,"Email Automation",feature,12
U386,"Rahul Verma",user386@gmail.com,2023-10-23,india,ios,T967,0,"credit card",success,2023-06-04,E795,login,2023-07-18,P9,"Mobile App",platform,0
U387,"Arjun Rao",user387@gmail.com,2023-04-04,india,web,T1865,30,"credit card",success,2023-10-20,E2714,view,2023-04-17,P10,"API Access",platform,18
U387,"Arjun Rao",user387@gmail.com,2023-04-04,india,web,T1865,30,"credit card",success,2023-10-20,E2713,view,2023-10-05,P10,"API Access",platform,18
U387,"Arjun Rao",user387@gmail.com,2023-04-04,india,web,T1865,30,"credit card",success,2023-10-20,E797,login,2023-07-16,P10,"API Access",platform,18
U387,"Arjun Rao",user387@gmail.com,2023-04-04,india,web,T1865,30,"credit card",success,2023-10-20,E796,login,2023-03-12,P10,"API Access",platform,18
U387,"Arjun Rao",user387@gmail.com,2023-04-04,india,web,T1846,60,"no payment",failed,2023-11-11,E2714,view,2023-04-17,P10,"API Access",platform,18
U387,"Arjun Rao",user387@gmail.com,2023-04-04,india,web,T1846,60,"no payment",failed,2023-11-11,E2713,view,2023-10-05,P10,"API Access",platform,18
U387,"Arjun Rao",user387@gmail.com,2023-04-04,india,web,T1846,60,"no payment",failed,2023-11-11,E797,login,2023-07-16,P10,"API Access",platform,18
U387,"Arjun Rao",user387@gmail.com,2023-04-04,india,web,T1846,60,"no payment",failed,2023-11-11,E796,login,2023-03-12,P10,"API Access",platform,18
U387,"Arjun Rao",user387@gmail.com,2023-04-04,india,web,T1840,0,"debit card",success,2023-12-16,E2714,view,2023-04-17,P10,"API Access",platform,18
U387,"Arjun Rao",user387@gmail.com,2023-04-04,india,web,T1840,0,"debit card",success,2023-12-16,E2713,view,2023-10-05,P10,"API Access",platform,18
U387,"Arjun Rao",user387@gmail.com,2023-04-04,india,web,T1840,0,"debit card",success,2023-12-16,E797,login,2023-07-16,P10,"API Access",platform,18
U387,"Arjun Rao",user387@gmail.com,2023-04-04,india,web,T1840,0,"debit card",success,2023-12-16,E796,login,2023-03-12,P10,"API Access",platform,18
U387,"Arjun Rao",user387@gmail.com,2023-04-04,india,web,T497,15,"debit card",success,2023-10-26,E2714,view,2023-04-17,P10,"API Access",platform,18
U387,"Arjun Rao",user387@gmail.com,2023-04-04,india,web,T497,15,"debit card",success,2023-10-26,E2713,view,2023-10-05,P10,"API Access",platform,18
U387,"Arjun Rao",user387@gmail.com,2023-04-04,india,web,T497,15,"debit card",success,2023-10-26,E797,login,2023-07-16,P10,"API Access",platform,18
U387,"Arjun Rao",user387@gmail.com,2023-04-04,india,web,T497,15,"debit card",success,2023-10-26,E796,login,2023-03-12,P10,"API Access",platform,18
U388,"Sneha Singh",user388@gmail.com,2023-12-02,india,web,T1421,10,"no payment",success,2023-01-22,E3371,click,2023-03-09,P10,"API Access",platform,18
U388,"Sneha Singh",user388@gmail.com,2023-12-02,india,web,T1421,10,"no payment",success,2023-01-22,E3370,click,2023-09-01,P7,"CRM Tool",feature,20
U388,"Sneha Singh",user388@gmail.com,2023-12-02,india,web,T1421,10,"no payment",success,2023-01-22,E1796,view,2023-05-08,P4,"Enterprise Plan",subscription,60
U388,"Sneha Singh",user388@gmail.com,2023-12-02,india,web,T1421,10,"no payment",success,2023-01-22,E1795,view,2023-04-28,P4,"Enterprise Plan",subscription,60
U388,"Sneha Singh",user388@gmail.com,2023-12-02,india,web,T1421,10,"no payment",success,2023-01-22,E799,login,2023-10-03,P0,Unknown,unknown,0
U388,"Sneha Singh",user388@gmail.com,2023-12-02,india,web,T1421,10,"no payment",success,2023-01-22,E798,login,2023-09-07,P3,"Pro Plan",subscription,25
U388,"Sneha Singh",user388@gmail.com,2023-12-02,india,web,T740,0,"debit card",success,2023-02-27,E3371,click,2023-03-09,P10,"API Access",platform,18
U388,"Sneha Singh",user388@gmail.com,2023-12-02,india,web,T740,0,"debit card",success,2023-02-27,E3370,click,2023-09-01,P7,"CRM Tool",feature,20
U388,"Sneha Singh",user388@gmail.com,2023-12-02,india,web,T740,0,"debit card",success,2023-02-27,E1796,view,2023-05-08,P4,"Enterprise Plan",subscription,60
U388,"Sneha Singh",user388@gmail.com,2023-12-02,india,web,T740,0,"debit card",success,2023-02-27,E1795,view,2023-04-28,P4,"Enterprise Plan",subscription,60
U388,"Sneha Singh",user388@gmail.com,2023-12-02,india,web,T740,0,"debit card",success,2023-02-27,E799,login,2023-10-03,P0,Unknown,unknown,0
U388,"Sneha Singh",user388@gmail.com,2023-12-02,india,web,T740,0,"debit card",success,2023-02-27,E798,login,2023-09-07,P3,"Pro Plan",subscription,25
U388,"Sneha Singh",user388@gmail.com,2023-12-02,india,web,T619,12,"net banking",success,2023-11-29,E3371,click,2023-03-09,P10,"API Access",platform,18
U388,"Sneha Singh",user388@gmail.com,2023-12-02,india,web,T619,12,"net banking",success,2023-11-29,E3370,click,2023-09-01,P7,"CRM Tool",feature,20
U388,"Sneha Singh",user388@gmail.com,2023-12-02,india,web,T619,12,"net banking",success,2023-11-29,E1796,view,2023-05-08,P4,"Enterprise Plan",subscription,60
U388,"Sneha Singh",user388@gmail.com,2023-12-02,india,web,T619,12,"net banking",success,2023-11-29,E1795,view,2023-04-28,P4,"Enterprise Plan",subscription,60
U388,"Sneha Singh",user388@gmail.com,2023-12-02,india,web,T619,12,"net banking",success,2023-11-29,E799,login,2023-10-03,P0,Unknown,unknown,0
U388,"Sneha Singh",user388@gmail.com,2023-12-02,india,web,T619,12,"net banking",success,2023-11-29,E798,login,2023-09-07,P3,"Pro Plan",subscription,25
U389,"Neha Patel",user389@gmail.com,2023-09-15,india,unknown,T1483,20,"net banking",success,2023-08-27,E3913,purchase,2023-03-26,P7,"CRM Tool",feature,20
U389,"Neha Patel",user389@gmail.com,2023-09-15,india,unknown,T1483,20,"net banking",success,2023-08-27,E3760,add_to_cart,2023-11-22,P1,"Free Plan",subscription,0
U389,"Neha Patel",user389@gmail.com,2023-09-15,india,unknown,T1483,20,"net banking",success,2023-08-27,E3302,click,2023-07-21,P1,"Free Plan",subscription,0
U389,"Neha Patel",user389@gmail.com,2023-09-15,india,unknown,T1483,20,"net banking",success,2023-08-27,E3301,click,2023-08-11,P3,"Pro Plan",subscription,25
U389,"Neha Patel",user389@gmail.com,2023-09-15,india,unknown,T1483,20,"net banking",success,2023-08-27,E1880,view,2023-02-13,P3,"Pro Plan",subscription,25
U389,"Neha Patel",user389@gmail.com,2023-09-15,india,unknown,T1483,20,"net banking",success,2023-08-27,E1879,view,2023-11-13,P5,"Analytics Dashboard",feature,15
U389,"Neha Patel",user389@gmail.com,2023-09-15,india,unknown,T1483,20,"net banking",success,2023-08-27,E1878,view,2023-02-23,P2,"Basic Plan",subscription,10
U389,"Neha Patel",user389@gmail.com,2023-09-15,india,unknown,T1483,20,"net banking",success,2023-08-27,E802,login,2023-05-28,P8,"AI Insights",feature,30
U389,"Neha Patel",user389@gmail.com,2023-09-15,india,unknown,T1483,20,"net banking",success,2023-08-27,E801,login,2023-03-27,P9,"Mobile App",platform,0
U389,"Neha Patel",user389@gmail.com,2023-09-15,india,unknown,T1483,20,"net banking",success,2023-08-27,E800,login,2023-03-30,P0,Unknown,unknown,0
U389,"Neha Patel",user389@gmail.com,2023-09-15,india,unknown,T1369,30,"debit card",success,2023-08-26,E3913,purchase,2023-03-26,P7,"CRM Tool",feature,20
U389,"Neha Patel",user389@gmail.com,2023-09-15,india,unknown,T1369,30,"debit card",success,2023-08-26,E3760,add_to_cart,2023-11-22,P1,"Free Plan",subscription,0
U389,"Neha Patel",user389@gmail.com,2023-09-15,india,unknown,T1369,30,"debit card",success,2023-08-26,E3302,click,2023-07-21,P1,"Free Plan",subscription,0
U389,"Neha Patel",user389@gmail.com,2023-09-15,india,unknown,T1369,30,"debit card",success,2023-08-26,E3301,click,2023-08-11,P3,"Pro Plan",subscription,25
U389,"Neha Patel",user389@gmail.com,2023-09-15,india,unknown,T1369,30,"debit card",success,2023-08-26,E1880,view,2023-02-13,P3,"Pro Plan",subscription,25
U389,"Neha Patel",user389@gmail.com,2023-09-15,india,unknown,T1369,30,"debit card",success,2023-08-26,E1879,view,2023-11-13,P5,"Analytics Dashboard",feature,15
U389,"Neha Patel",user389@gmail.com,2023-09-15,india,unknown,T1369,30,"debit card",success,2023-08-26,E1878,view,2023-02-23,P2,"Basic Plan",subscription,10
U389,"Neha Patel",user389@gmail.com,2023-09-15,india,unknown,T1369,30,"debit card",success,2023-08-26,E802,login,2023-05-28,P8,"AI Insights",feature,30
U389,"Neha Patel",user389@gmail.com,2023-09-15,india,unknown,T1369,30,"debit card",success,2023-08-26,E801,login,2023-03-27,P9,"Mobile App",platform,0
U389,"Neha Patel",user389@gmail.com,2023-09-15,india,unknown,T1369,30,"debit card",success,2023-08-26,E800,login,2023-03-30,P0,Unknown,unknown,0
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T1550,60,"net banking",success,2023-03-24,E3860,purchase,2023-07-04,P2,"Basic Plan",subscription,10
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T1550,60,"net banking",success,2023-03-24,E3718,add_to_cart,2023-05-21,P3,"Pro Plan",subscription,25
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T1550,60,"net banking",success,2023-03-24,E3264,click,2023-06-05,P8,"AI Insights",feature,30
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T1550,60,"net banking",success,2023-03-24,E3263,click,2023-08-01,P2,"Basic Plan",subscription,10
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T1550,60,"net banking",success,2023-03-24,E1775,view,2023-09-05,P10,"API Access",platform,18
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T1550,60,"net banking",success,2023-03-24,E1774,view,2023-07-13,P8,"AI Insights",feature,30
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T1550,60,"net banking",success,2023-03-24,E1773,view,2023-12-22,P5,"Analytics Dashboard",feature,15
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T1550,60,"net banking",success,2023-03-24,E803,login,2023-06-11,P3,"Pro Plan",subscription,25
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T1084,0,"no payment",failed,2023-12-08,E3860,purchase,2023-07-04,P2,"Basic Plan",subscription,10
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T1084,0,"no payment",failed,2023-12-08,E3718,add_to_cart,2023-05-21,P3,"Pro Plan",subscription,25
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T1084,0,"no payment",failed,2023-12-08,E3264,click,2023-06-05,P8,"AI Insights",feature,30
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T1084,0,"no payment",failed,2023-12-08,E3263,click,2023-08-01,P2,"Basic Plan",subscription,10
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T1084,0,"no payment",failed,2023-12-08,E1775,view,2023-09-05,P10,"API Access",platform,18
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T1084,0,"no payment",failed,2023-12-08,E1774,view,2023-07-13,P8,"AI Insights",feature,30
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T1084,0,"no payment",failed,2023-12-08,E1773,view,2023-12-22,P5,"Analytics Dashboard",feature,15
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T1084,0,"no payment",failed,2023-12-08,E803,login,2023-06-11,P3,"Pro Plan",subscription,25
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T694,30,"credit card",success,2023-09-07,E3860,purchase,2023-07-04,P2,"Basic Plan",subscription,10
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T694,30,"credit card",success,2023-09-07,E3718,add_to_cart,2023-05-21,P3,"Pro Plan",subscription,25
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T694,30,"credit card",success,2023-09-07,E3264,click,2023-06-05,P8,"AI Insights",feature,30
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T694,30,"credit card",success,2023-09-07,E3263,click,2023-08-01,P2,"Basic Plan",subscription,10
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T694,30,"credit card",success,2023-09-07,E1775,view,2023-09-05,P10,"API Access",platform,18
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T694,30,"credit card",success,2023-09-07,E1774,view,2023-07-13,P8,"AI Insights",feature,30
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T694,30,"credit card",success,2023-09-07,E1773,view,2023-12-22,P5,"Analytics Dashboard",feature,15
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T694,30,"credit card",success,2023-09-07,E803,login,2023-06-11,P3,"Pro Plan",subscription,25
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T606,20,"debit card",success,2023-09-28,E3860,purchase,2023-07-04,P2,"Basic Plan",subscription,10
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T606,20,"debit card",success,2023-09-28,E3718,add_to_cart,2023-05-21,P3,"Pro Plan",subscription,25
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T606,20,"debit card",success,2023-09-28,E3264,click,2023-06-05,P8,"AI Insights",feature,30
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T606,20,"debit card",success,2023-09-28,E3263,click,2023-08-01,P2,"Basic Plan",subscription,10
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T606,20,"debit card",success,2023-09-28,E1775,view,2023-09-05,P10,"API Access",platform,18
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T606,20,"debit card",success,2023-09-28,E1774,view,2023-07-13,P8,"AI Insights",feature,30
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T606,20,"debit card",success,2023-09-28,E1773,view,2023-12-22,P5,"Analytics Dashboard",feature,15
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T606,20,"debit card",success,2023-09-28,E803,login,2023-06-11,P3,"Pro Plan",subscription,25
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T450,0,"debit card",success,2023-10-13,E3860,purchase,2023-07-04,P2,"Basic Plan",subscription,10
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T450,0,"debit card",success,2023-10-13,E3718,add_to_cart,2023-05-21,P3,"Pro Plan",subscription,25
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T450,0,"debit card",success,2023-10-13,E3264,click,2023-06-05,P8,"AI Insights",feature,30
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T450,0,"debit card",success,2023-10-13,E3263,click,2023-08-01,P2,"Basic Plan",subscription,10
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T450,0,"debit card",success,2023-10-13,E1775,view,2023-09-05,P10,"API Access",platform,18
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T450,0,"debit card",success,2023-10-13,E1774,view,2023-07-13,P8,"AI Insights",feature,30
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T450,0,"debit card",success,2023-10-13,E1773,view,2023-12-22,P5,"Analytics Dashboard",feature,15
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T450,0,"debit card",success,2023-10-13,E803,login,2023-06-11,P3,"Pro Plan",subscription,25
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T280,25,"no payment",success,2023-07-26,E3860,purchase,2023-07-04,P2,"Basic Plan",subscription,10
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T280,25,"no payment",success,2023-07-26,E3718,add_to_cart,2023-05-21,P3,"Pro Plan",subscription,25
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T280,25,"no payment",success,2023-07-26,E3264,click,2023-06-05,P8,"AI Insights",feature,30
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T280,25,"no payment",success,2023-07-26,E3263,click,2023-08-01,P2,"Basic Plan",subscription,10
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T280,25,"no payment",success,2023-07-26,E1775,view,2023-09-05,P10,"API Access",platform,18
U390,"Arjun Mehta",user390@gmail.com,2023-08-07,india,ios,T280,25,"no payment",success,2023-07-26,E1774,view,2023-07-13,P8,"AI Insights",feature,30
